label,value,statement,statement_confidence,category,category_confidence
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,"38,000,000",comprehensive income,0.47163947780093796,comprehensive income,0.47163947780093796
IncreaseDecreaseInOtherOperatingAssets,"4,868,000,000",operating activities,0.3532430548842059,operating activities,0.3532430548842059
IncomeTaxExpenseBenefit,"39,591,000,000",Operating Expenses,0.12204649031175592,Operating Expenses,0.12204649031175592
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,"-172,000,000",comprehensive income,0.4553909178996407,comprehensive income,0.4553909178996407
OperatingExpenses,"92,245,000,000",Operating Expenses,0.1891878560640059,Operating Expenses,0.1891878560640059
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,"-14,366,000,000",comprehensive income,0.13382287108105162,comprehensive income,0.13382287108105162
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,"-1,314,000,000",Operating Expenses,0.20202000163917194,Operating Expenses,0.20202000163917194
IncomeTaxReconciliationTaxCreditsResearch,"1,786,000,000",comprehensive income,0.12460976270474136,comprehensive income,0.12460976270474136
PaymentsToAcquireOtherInvestments,"3,393,000,000",investing activities,0.18268360385720026,investing activities,0.18268360385720026
IncreaseDecreaseInAccountsReceivable,"7,170,000,000",operating activities,0.40899193644424114,operating activities,0.40899193644424114
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"-425,000,000",comprehensive income,0.4844543506559223,comprehensive income,0.4844543506559223
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,"16,546,000,000",disclosures,0.2227437258761299,disclosures,0.2227437258761299
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,341,Operating Expenses,0.17734855564899124,Operating Expenses,0.17734855564899124
NetCashProvidedByUsedInOperatingActivities,"211,050,000,000",operating activities,0.18115850845984352,operating activities,0.18115850845984352
EarningsPerShareDiluted,56,earnings per share,0.17223880983531492,earnings per share,0.17223880983531492
AllocatedShareBasedCompensationExpense,"16,248,000,000",Operating Expenses,0.32742104249434123,Operating Expenses,0.32742104249434123
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,"-1,274,000,000",comprehensive income,0.4546213469687602,comprehensive income,0.4546213469687602
OtherNoncashIncomeExpense,"1,262,000,000",operating activities,0.19217214527014384,operating activities,0.19217214527014384
NetCashProvidedByUsedInFinancingActivities,"-196,826,000,000",financing activities,0.1896638628110091,financing activities,0.1896638628110091
Revenues,"-8,000,000",Operating Expenses,0.11154392935185387,Operating Expenses,0.11154392935185387
