FILE,LABEL,VALUE
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_d806bf0c-3d96-4f19-9657-ecc738c98230
calculation,to,loc_us-gaap_OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax_2b9f7da3-d1dd-4f97-9d48-89525248f872
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax_8475ae80-8ba2-43ca-8e23-55a6c0e79855
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax
calculation,item_type,calculation_calculationArc
calculation,order,2
calculation,weight,-1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_d806bf0c-3d96-4f19-9657-ecc738c98230
calculation,to,loc_us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax_8475ae80-8ba2-43ca-8e23-55a6c0e79855
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_AssetsCurrent_6be4a026-2325-49eb-a729-19fb3e6dc9b2
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_AssetsCurrent
calculation,item_type,calculation_loc
calculation,type,locator
calculation,label,loc_us-gaap_CashAndCashEquivalentsAtCarryingValue_20dffac8-dd66-4e57-b55d-efc030e68e70
calculation,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_CashAndCashEquivalentsAtCarryingValue
calculation,item_type,calculation_calculationArc
calculation,order,1
calculation,weight,1.0
calculation,arcrole,http://www.xbrl.org/2003/arcrole/summation-item
calculation,from,loc_us-gaap_AssetsCurrent_6be4a026-2325-49eb-a729-19fb3e6dc9b2
calculation,to,loc_us-gaap_CashAndCashEquivalentsAtCarryingValue_20dffac8-dd66-4e57-b55d-efc030e68e70
calculation,type,arc
calculation,item_type,calculation_loc
calculation,type,locator
